site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
2474, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2475, UNDOLOG,      13,       0,       0,,    2212,     359,   13659,            6784,       4835.6923,           17328
2476, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2477, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2478, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2479, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2480, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2481, UNDOLOG,    2027,       0,       0,,  201929,     550,  259352,             136,       1849.8115,            9072
2482, UNDOLOG,      12,       0,       0,,    3128,     345,    2080,             208,       4517.3333,            5936
2483, UNDOLOG,    2055,       0,       0,,    4202,      13,       0,               0,         32.7163,             208
2484, UNDOLOG,       4,       0,       0,,      12,       3,       0,               0,         48.0000,              48
2485, UNDOLOG,       4,       0,       0,,      12,       3,       0,               0,         48.0000,              48
2486, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2487, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2488, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2489, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2490, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2491, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2492, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2493, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2494, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2495, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2496, UNDOLOG,       1,       0,       0,,       7,       7,       0,               0,        112.0000,             112
2497, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
2498, UNDOLOG,       1,       0,       0,,      10,      10,       0,               0,        160.0000,             160
